set,drug,method,dataset,quality,sensitivity,sensitivity_sem,specificity,specificity_sem,PPV,PPV_sem,RR,SR,UR,RS,SS,US,Total
basic,ETH,UKMYC,bootstrap-40,HIGH,78.67647058823529,,86.81318681318682,,69.03225806451613,,,,,,,,
basic,ETH,UKMYC,bootstrap-41,ALL,73.23943661971832,,86.31284916201118,,67.97385620915033,,,,,,,,
basic,ETH,UKMYC,bootstrap-41,HIGH,77.45664739884393,,85.93272171253822,,74.44444444444444,,,,,,,,
basic,ETH,UKMYC,bootstrap-42,ALL,70.28571428571428,,89.84615384615384,,78.84615384615384,,,,,,,,
basic,ETH,UKMYC,bootstrap-42,HIGH,68.83116883116884,,88.72832369942196,,73.10344827586206,,,,,,,,
basic,ETH,UKMYC,bootstrap-43,ALL,68.75,,89.04494382022472,,71.73913043478261,,,,,,,,
basic,ETH,UKMYC,bootstrap-43,HIGH,72.84768211920529,,86.24641833810888,,69.62025316455697,,,,,,,,
basic,ETH,UKMYC,bootstrap-44,ALL,71.03448275862068,,89.01408450704226,,72.53521126760563,,,,,,,,
basic,ETH,UKMYC,bootstrap-44,HIGH,76.0,,86.93333333333332,,65.97222222222221,,,,,,,,
basic,ETH,UKMYC,bootstrap-45,ALL,77.85234899328859,,87.74928774928775,,72.95597484276729,,,,,,,,
basic,ETH,UKMYC,bootstrap-45,HIGH,77.35849056603774,,89.73607038123167,,77.84810126582279,,,,,,,,
basic,ETH,UKMYC,bootstrap-46,ALL,72.91666666666666,,87.35955056179775,,70.0,,,,,,,,
basic,ETH,UKMYC,bootstrap-46,HIGH,79.60526315789474,,85.34482758620689,,70.34883720930233,,,,,,,,
basic,ETH,UKMYC,bootstrap-47,ALL,77.09923664122137,,86.44986449864498,,66.88741721854305,,,,,,,,
basic,ETH,UKMYC,bootstrap-47,HIGH,79.59183673469387,,84.41926345609065,,68.02325581395348,,,,,,,,
basic,ETH,UKMYC,bootstrap-48,ALL,67.0967741935484,,84.63768115942028,,66.2420382165605,,,,,,,,
basic,ETH,UKMYC,bootstrap-48,HIGH,72.2972972972973,,86.07954545454545,,68.58974358974359,,,,,,,,
basic,ETH,UKMYC,bootstrap-49,ALL,71.89542483660131,,88.47262247838617,,73.33333333333333,,,,,,,,
basic,ETH,UKMYC,bootstrap-49,HIGH,76.15894039735099,,87.96561604584528,,73.24840764331209,,,,,,,,
basic,ETH,UKMYC,bootstrap-5,ALL,68.91891891891892,,86.36363636363636,,68.0,,,,,,,,
basic,ETH,UKMYC,bootstrap-5,HIGH,80.95238095238095,,85.54216867469879,,73.91304347826086,,,,,,,,
basic,ETH,UKMYC,bootstrap-6,ALL,70.73170731707317,,86.73740053050398,,63.503649635036496,,,,,,,,
basic,ETH,UKMYC,bootstrap-6,HIGH,78.68852459016394,,85.71428571428571,,64.0,,,,,,,,
basic,ETH,UKMYC,bootstrap-7,ALL,70.4225352112676,,88.8268156424581,,71.42857142857143,,,,,,,,
basic,ETH,UKMYC,bootstrap-7,HIGH,74.14965986394559,,86.40226628895185,,69.42675159235668,,,,,,,,
basic,ETH,UKMYC,bootstrap-8,ALL,69.11764705882352,,91.20879120879121,,74.60317460317461,,,,,,,,
basic,ETH,UKMYC,bootstrap-8,HIGH,73.8562091503268,,85.5907780979827,,69.32515337423312,,,,,,,,
basic,ETH,UKMYC,bootstrap-9,ALL,71.42857142857143,,90.19073569482289,,72.51908396946564,,,,,,,,
basic,ETH,UKMYC,bootstrap-9,HIGH,74.32432432432432,,87.5,,71.42857142857143,,,,,,,,
basic,ETH,UKMYC,bootstrapped50,ALL,71.47569804714935,1.0355547027229381,87.25680376352015,0.462255139999223,69.83946176697154,0.9341328821210895,,,,,,,
basic,ETH,UKMYC,bootstrapped50,HIGH,75.81477225292916,0.8871358247463669,86.48499301641232,0.4488428092566698,70.0311892308536,0.9134941348010028,,,,,,,
basic,ETH,UKMYC,entire,ALL,71.18055555555556,0.0,87.46478873239437,0.0,69.72789115646259,0.0,205.0,35.0,48.0,89.0,479.0,142.0,998.0
basic,ETH,UKMYC,entire,HIGH,75.98425196850394,0.0,86.65568369028006,0.0,70.43795620437956,0.0,193.0,23.0,38.0,81.0,404.0,122.0,861.0
basic,KAN,UKMYC,bootstrap-0,ALL,66.66666666666666,,99.17808219178083,,96.7741935483871,,,,,,,,
basic,KAN,UKMYC,bootstrap-0,HIGH,81.09756097560977,,98.51190476190477,,96.37681159420289,,,,,,,,
basic,KAN,UKMYC,bootstrap-1,ALL,82.06896551724138,,99.15492957746478,,97.54098360655738,,,,,,,,
basic,KAN,UKMYC,bootstrap-1,HIGH,83.13953488372093,,97.86585365853658,,95.33333333333334,,,,,,,,
basic,KAN,UKMYC,bootstrap-10,ALL,77.94117647058823,,99.17582417582418,,97.24770642201835,,,,,,,,
basic,KAN,UKMYC,bootstrap-10,HIGH,81.203007518797,,98.36512261580381,,94.73684210526315,,,,,,,,
basic,KAN,UKMYC,bootstrap-11,ALL,78.78787878787878,,98.91304347826086,,96.29629629629629,,,,,,,,
basic,KAN,UKMYC,bootstrap-11,HIGH,83.43949044585987,,99.12536443148689,,97.76119402985076,,,,,,,,
basic,KAN,UKMYC,bootstrap-12,ALL,74.50980392156863,,98.84726224783861,,96.61016949152543,,,,,,,,
basic,KAN,UKMYC,bootstrap-12,HIGH,82.6086956521739,,99.17127071823204,,97.43589743589743,,,,,,,,
basic,KAN,UKMYC,bootstrap-13,ALL,79.16666666666666,,98.79518072289156,,97.08029197080292,,,,,,,,
basic,KAN,UKMYC,bootstrap-13,HIGH,81.52866242038218,,99.41690962099126,,98.46153846153847,,,,,,,,
basic,KAN,UKMYC,bootstrap-14,ALL,76.0,,99.71428571428571,,99.1304347826087,,,,,,,,
basic,KAN,UKMYC,bootstrap-14,HIGH,81.69014084507043,,99.16201117318437,,97.47899159663865,,,,,,,,
basic,KAN,UKMYC,bootstrap-15,ALL,72.22222222222221,,98.87640449438202,,96.29629629629629,,,,,,,,
basic,KAN,UKMYC,bootstrap-15,HIGH,82.75862068965517,,97.46478873239437,,93.02325581395348,,,,,,,,
basic,KAN,UKMYC,bootstrap-16,ALL,79.19463087248322,,98.57549857549857,,95.9349593495935,,,,,,,,
basic,KAN,UKMYC,bootstrap-16,HIGH,82.51748251748252,,99.15966386554622,,97.52066115702479,,,,,,,,
basic,KAN,UKMYC,bootstrap-17,ALL,74.50980392156863,,98.84726224783861,,96.61016949152543,,,,,,,,
basic,KAN,UKMYC,bootstrap-17,HIGH,85.40145985401459,,98.07162534435263,,94.35483870967742,,,,,,,,
basic,KAN,UKMYC,bootstrap-18,ALL,76.875,,98.82352941176471,,96.8503937007874,,,,,,,,
basic,KAN,UKMYC,bootstrap-18,HIGH,83.72093023255815,,98.78048780487805,,97.2972972972973,,,,,,,,
basic,KAN,UKMYC,bootstrap-19,ALL,69.38775510204081,,99.15014164305948,,97.14285714285714,,,,,,,,
basic,KAN,UKMYC,bootstrap-19,HIGH,79.08496732026144,,97.98270893371757,,94.53125,,,,,,,,
basic,KAN,UKMYC,bootstrap-2,ALL,75.91240875912408,,99.17355371900827,,97.19626168224299,,,,,,,,
basic,KAN,UKMYC,bootstrap-2,HIGH,84.67153284671532,,99.17355371900827,,97.47899159663865,,,,,,,,
basic,KAN,UKMYC,bootstrap-20,ALL,76.19047619047619,,99.09638554216868,,97.70992366412213,,,,,,,,
basic,KAN,UKMYC,bootstrap-20,HIGH,82.14285714285714,,100.0,,100.0,,,,,,,,
basic,KAN,UKMYC,bootstrap-21,ALL,73.58490566037736,,99.12023460410558,,97.5,,,,,,,,
basic,KAN,UKMYC,bootstrap-21,HIGH,75.0,,99.43820224719101,,98.18181818181819,,,,,,,,
basic,KAN,UKMYC,bootstrap-22,ALL,73.17073170731707,,99.20424403183023,,96.7741935483871,,,,,,,,
basic,KAN,UKMYC,bootstrap-22,HIGH,77.5,,98.52941176470588,,96.12403100775194,,,,,,,,
basic,KAN,UKMYC,bootstrap-23,ALL,73.94366197183099,,98.32402234636871,,94.5945945945946,,,,,,,,
basic,KAN,UKMYC,bootstrap-23,HIGH,85.18518518518519,,98.63013698630137,,95.83333333333334,,,,,,,,
basic,KAN,UKMYC,bootstrap-24,ALL,77.07006369426752,,98.83381924198251,,96.8,,,,,,,,
basic,KAN,UKMYC,bootstrap-24,HIGH,86.16352201257862,,98.82697947214076,,97.16312056737588,,,,,,,,
basic,KAN,UKMYC,bootstrap-25,ALL,74.04580152671755,,99.7289972899729,,98.9795918367347,,,,,,,,
basic,KAN,UKMYC,bootstrap-25,HIGH,82.48175182481752,,100.0,,100.0,,,,,,,,
basic,KAN,UKMYC,bootstrap-26,ALL,77.20588235294117,,98.62637362637363,,95.45454545454545,,,,,,,,
basic,KAN,UKMYC,bootstrap-26,HIGH,86.39455782312925,,99.15014164305948,,97.6923076923077,,,,,,,,
basic,KAN,UKMYC,bootstrap-27,ALL,75.90361445783132,,99.7005988023952,,99.21259842519686,,,,,,,,
basic,KAN,UKMYC,bootstrap-27,HIGH,76.51006711409396,,98.57549857549857,,95.7983193277311,,,,,,,,
basic,KAN,UKMYC,bootstrap-28,ALL,77.56410256410257,,99.12790697674419,,97.58064516129032,,,,,,,,
basic,KAN,UKMYC,bootstrap-28,HIGH,83.21678321678321,,99.15966386554622,,97.54098360655738,,,,,,,,
basic,KAN,UKMYC,bootstrap-29,ALL,69.46564885496184,,98.91598915989161,,95.78947368421052,,,,,,,,
basic,KAN,UKMYC,bootstrap-29,HIGH,80.12820512820514,,98.54651162790698,,96.15384615384616,,,,,,,,
basic,KAN,UKMYC,bootstrap-3,ALL,70.83333333333334,,98.87640449438202,,96.22641509433963,,,,,,,,
basic,KAN,UKMYC,bootstrap-3,HIGH,84.04907975460122,,98.81305637982196,,97.16312056737588,,,,,,,,
basic,KAN,UKMYC,bootstrap-30,ALL,75.53956834532374,,98.61495844875347,,95.45454545454545,,,,,,,,
basic,KAN,UKMYC,bootstrap-30,HIGH,82.53012048192771,,98.50299401197606,,96.47887323943662,,,,,,,,
basic,KAN,UKMYC,bootstrap-31,ALL,56.61764705882353,,100.0,,100.0,,,,,,,,
basic,KAN,UKMYC,bootstrap-31,HIGH,76.10062893081762,,99.12023460410558,,97.58064516129032,,,,,,,,
basic,KAN,UKMYC,bootstrap-32,ALL,69.79865771812081,,99.43019943019942,,98.11320754716981,,,,,,,,
basic,KAN,UKMYC,bootstrap-32,HIGH,80.45112781954887,,98.9100817438692,,96.3963963963964,,,,,,,,
basic,KAN,UKMYC,bootstrap-33,ALL,74.10071942446042,,99.44598337950139,,98.09523809523809,,,,,,,,
basic,KAN,UKMYC,bootstrap-33,HIGH,81.02189781021897,,99.44903581267218,,98.23008849557522,,,,,,,,
basic,KAN,UKMYC,bootstrap-34,ALL,74.63768115942028,,98.34254143646409,,94.4954128440367,,,,,,,,
basic,KAN,UKMYC,bootstrap-34,HIGH,79.60526315789474,,98.27586206896551,,95.2755905511811,,,,,,,,
basic,KAN,UKMYC,bootstrap-35,ALL,68.21705426356588,,99.19137466307278,,96.7032967032967,,,,,,,,
basic,KAN,UKMYC,bootstrap-35,HIGH,83.57142857142857,,99.44444444444444,,98.31932773109243,,,,,,,,
basic,KAN,UKMYC,bootstrap-36,ALL,73.64864864864865,,99.7159090909091,,99.0909090909091,,,,,,,,
basic,KAN,UKMYC,bootstrap-36,HIGH,80.0,,99.11764705882354,,97.70992366412213,,,,,,,,
basic,KAN,UKMYC,bootstrap-37,ALL,72.72727272727273,,98.55491329479769,,95.72649572649573,,,,,,,,
basic,KAN,UKMYC,bootstrap-37,HIGH,74.39024390243902,,99.10714285714286,,97.6,,,,,,,,
basic,KAN,UKMYC,bootstrap-38,ALL,78.47222222222221,,98.87640449438202,,96.58119658119658,,,,,,,,
basic,KAN,UKMYC,bootstrap-38,HIGH,86.07594936708861,,99.12280701754386,,97.84172661870504,,,,,,,,
basic,KAN,UKMYC,bootstrap-39,ALL,73.84615384615385,,99.1891891891892,,96.96969696969697,,,,,,,,
basic,KAN,UKMYC,bootstrap-39,HIGH,81.33333333333333,,98.85714285714286,,96.82539682539682,,,,,,,,
basic,KAN,UKMYC,bootstrap-4,ALL,68.79432624113475,,99.16434540389972,,97.0,,,,,,,,
basic,KAN,UKMYC,bootstrap-4,HIGH,78.51851851851852,,98.08219178082192,,93.80530973451327,,,,,,,,
basic,KAN,UKMYC,bootstrap-40,ALL,70.07299270072993,,98.62258953168043,,95.04950495049505,,,,,,,,
basic,KAN,UKMYC,bootstrap-40,HIGH,82.22222222222221,,99.17808219178083,,97.36842105263158,,,,,,,,
basic,KAN,UKMYC,bootstrap-41,ALL,76.28205128205127,,99.12790697674419,,97.54098360655738,,,,,,,,
basic,KAN,UKMYC,bootstrap-41,HIGH,83.64779874213836,,98.82697947214076,,97.08029197080292,,,,,,,,
basic,KAN,UKMYC,bootstrap-42,ALL,70.28985507246377,,98.89502762430939,,96.03960396039604,,,,,,,,
basic,KAN,UKMYC,bootstrap-42,HIGH,84.0909090909091,,98.91304347826086,,96.52173913043478,,,,,,,,
basic,KAN,UKMYC,bootstrap-43,ALL,74.07407407407408,,99.17808219178083,,97.0873786407767,,,,,,,,
basic,KAN,UKMYC,bootstrap-43,HIGH,86.01398601398601,,98.8795518207283,,96.8503937007874,,,,,,,,
basic,KAN,UKMYC,bootstrap-44,ALL,72.6027397260274,,99.43502824858757,,98.14814814814815,,,,,,,,
basic,KAN,UKMYC,bootstrap-44,HIGH,74.21383647798741,,98.24046920821115,,95.16129032258065,,,,,,,,
basic,KAN,UKMYC,bootstrap-45,ALL,80.37974683544303,,99.12280701754386,,97.6923076923077,,,,,,,,
basic,KAN,UKMYC,bootstrap-45,HIGH,83.43949044585987,,99.41690962099126,,98.49624060150376,,,,,,,,
basic,KAN,UKMYC,bootstrap-46,ALL,73.10344827586206,,98.59154929577466,,95.4954954954955,,,,,,,,
basic,KAN,UKMYC,bootstrap-46,HIGH,82.05128205128204,,97.96511627906976,,94.81481481481482,,,,,,,,
basic,KAN,UKMYC,bootstrap-47,ALL,84.31372549019608,,99.71181556195965,,99.23076923076923,,,,,,,,
basic,KAN,UKMYC,bootstrap-47,HIGH,83.23353293413174,,98.7987987987988,,97.2027972027972,,,,,,,,
basic,KAN,UKMYC,bootstrap-48,ALL,75.0,,98.27586206896551,,95.0,,,,,,,,
basic,KAN,UKMYC,bootstrap-48,HIGH,86.56716417910447,,99.18032786885246,,97.47899159663865,,,,,,,,
basic,KAN,UKMYC,bootstrap-49,ALL,69.7841726618705,,99.16897506925207,,97.0,,,,,,,,
basic,KAN,UKMYC,bootstrap-49,HIGH,82.06896551724138,,99.15492957746478,,97.54098360655738,,,,,,,,
basic,KAN,UKMYC,bootstrap-5,ALL,74.32432432432432,,99.14772727272727,,97.34513274336283,,,,,,,,
basic,KAN,UKMYC,bootstrap-5,HIGH,82.6086956521739,,98.23008849557522,,95.68345323741008,,,,,,,,
basic,KAN,UKMYC,bootstrap-6,ALL,76.42857142857142,,99.16666666666667,,97.27272727272728,,,,,,,,
basic,KAN,UKMYC,bootstrap-6,HIGH,80.76923076923077,,98.37837837837839,,94.5945945945946,,,,,,,,
basic,KAN,UKMYC,bootstrap-7,ALL,72.65625,,97.84946236559139,,92.07920792079209,,,,,,,,
basic,KAN,UKMYC,bootstrap-7,HIGH,71.03448275862068,,98.59154929577466,,95.37037037037037,,,,,,,,
basic,KAN,UKMYC,bootstrap-8,ALL,72.09302325581395,,99.19137466307278,,96.875,,,,,,,,
basic,KAN,UKMYC,bootstrap-8,HIGH,83.33333333333334,,98.66310160427807,,95.45454545454545,,,,,,,,
basic,KAN,UKMYC,bootstrap-9,ALL,66.66666666666666,,98.66310160427807,,94.3820224719101,,,,,,,,
basic,KAN,UKMYC,bootstrap-9,HIGH,82.99319727891157,,99.15014164305948,,97.6,,,,,,,,
basic,KAN,UKMYC,bootstrapped50,ALL,73.93385589342896,1.2503684007646483,99.02907538612435,0.11630073665806608,96.83602552782487,0.4000186589052244,,,,,,,
basic,KAN,UKMYC,bootstrapped50,HIGH,81.67041469529804,0.935099127067409,98.82955839866163,0.14553216206404418,96.73447979287185,0.40612008486932105,,,,,,,
basic,KAN,UKMYC,entire,ALL,73.61111111111111,0.0,99.01408450704226,0.0,96.80365296803653,0.0,212.0,64.0,12.0,7.0,653.0,50.0,998.0
basic,KAN,UKMYC,entire,HIGH,81.46718146718148,0.0,98.87096774193549,0.0,96.78899082568807,0.0,211.0,42.0,6.0,7.0,567.0,46.0,879.0
basic,CAP,MGIT,bootstrap-0,ALL,61.68831168831169,,98.55491329479769,,95.0,,,,,,,,
basic,CAP,MGIT,bootstrap-1,ALL,63.74999999999999,,98.23529411764706,,94.44444444444444,,,,,,,,
basic,CAP,MGIT,bootstrap-10,ALL,71.23287671232876,,98.58757062146893,,95.41284403669725,,,,,,,,
basic,CAP,MGIT,bootstrap-11,ALL,60.0,,98.2089552238806,,94.28571428571428,,,,,,,,
basic,CAP,MGIT,bootstrap-12,ALL,64.61538461538461,,98.64864864864865,,94.3820224719101,,,,,,,,
basic,CAP,MGIT,bootstrap-13,ALL,59.183673469387756,,98.30028328611898,,93.54838709677419,,,,,,,,
basic,CAP,MGIT,bootstrap-14,ALL,63.57142857142857,,98.61111111111111,,94.68085106382979,,,,,,,,
basic,CAP,MGIT,bootstrap-15,ALL,59.375,,98.23529411764706,,94.05940594059405,,,,,,,,
basic,CAP,MGIT,bootstrap-16,ALL,65.21739130434783,,97.6401179941003,,92.92035398230088,,,,,,,,
basic,CAP,MGIT,bootstrap-17,ALL,61.63522012578616,,98.82697947214076,,96.07843137254902,,,,,,,,
basic,CAP,MGIT,bootstrap-18,ALL,63.74999999999999,,97.6470588235294,,92.72727272727272,,,,,,,,
basic,CAP,MGIT,bootstrap-19,ALL,64.90066225165563,,98.56733524355302,,95.14563106796116,,,,,,,,
basic,CAP,MGIT,bootstrap-2,ALL,61.80555555555556,,97.75280898876404,,91.75257731958763,,,,,,,,
basic,CAP,MGIT,bootstrap-20,ALL,68.42105263157895,,98.27586206896551,,94.54545454545455,,,,,,,,
basic,CAP,MGIT,bootstrap-21,ALL,66.86746987951807,,97.90419161676647,,94.0677966101695,,,,,,,,
basic,CAP,MGIT,bootstrap-22,ALL,64.15094339622641,,98.24046920821115,,94.44444444444444,,,,,,,,
basic,CAP,MGIT,bootstrap-23,ALL,65.51724137931035,,97.1830985915493,,90.47619047619048,,,,,,,,
basic,CAP,MGIT,bootstrap-24,ALL,62.98701298701299,,97.10982658959537,,90.65420560747664,,,,,,,,
basic,CAP,MGIT,bootstrap-25,ALL,63.030303030303024,,98.50746268656717,,95.41284403669725,,,,,,,,
basic,CAP,MGIT,bootstrap-26,ALL,60.0,,98.59154929577466,,94.56521739130434,,,,,,,,
basic,CAP,MGIT,bootstrap-27,ALL,62.58064516129033,,99.1304347826087,,97.0,,,,,,,,
basic,CAP,MGIT,bootstrap-28,ALL,61.07784431137725,,98.49849849849849,,95.32710280373831,,,,,,,,
basic,CAP,MGIT,bootstrap-29,ALL,62.4113475177305,,96.65738161559888,,88.0,,,,,,,,
basic,CAP,MGIT,bootstrap-3,ALL,65.13157894736842,,97.70114942528735,,92.5233644859813,,,,,,,,
basic,CAP,MGIT,bootstrap-30,ALL,70.25316455696202,,98.53801169590643,,95.6896551724138,,,,,,,,
basic,CAP,MGIT,bootstrap-31,ALL,59.183673469387756,,99.43342776203966,,97.75280898876404,,,,,,,,
basic,CAP,MGIT,bootstrap-32,ALL,64.11764705882354,,98.18181818181819,,94.78260869565217,,,,,,,,
basic,CAP,MGIT,bootstrap-33,ALL,68.4931506849315,,98.0225988700565,,93.45794392523365,,,,,,,,
basic,CAP,MGIT,bootstrap-34,ALL,62.4113475177305,,98.05013927576601,,92.63157894736842,,,,,,,,
basic,CAP,MGIT,bootstrap-35,ALL,58.235294117647065,,97.57575757575758,,92.5233644859813,,,,,,,,
basic,CAP,MGIT,bootstrap-36,ALL,66.25,,97.94117647058823,,93.80530973451327,,,,,,,,
basic,CAP,MGIT,bootstrap-37,ALL,67.97385620915033,,99.42363112391931,,98.11320754716981,,,,,,,,
basic,CAP,MGIT,bootstrap-38,ALL,65.27777777777779,,98.87640449438202,,95.91836734693877,,,,,,,,
basic,CAP,MGIT,bootstrap-39,ALL,65.13157894736842,,98.5632183908046,,95.1923076923077,,,,,,,,
basic,CAP,MGIT,bootstrap-4,ALL,66.0,,96.85714285714285,,90.0,,,,,,,,
basic,CAP,MGIT,bootstrap-40,ALL,62.98701298701299,,98.84393063583815,,96.03960396039604,,,,,,,,
basic,CAP,MGIT,bootstrap-41,ALL,63.888888888888886,,98.31460674157303,,93.87755102040816,,,,,,,,
basic,CAP,MGIT,bootstrap-42,ALL,68.58974358974359,,97.67441860465115,,93.04347826086956,,,,,,,,
basic,CAP,MGIT,bootstrap-43,ALL,67.10526315789474,,96.83908045977012,,90.2654867256637,,,,,,,,
basic,CAP,MGIT,bootstrap-44,ALL,67.3076923076923,,98.54651162790698,,95.45454545454545,,,,,,,,
basic,CAP,MGIT,bootstrap-45,ALL,71.51515151515152,,97.31343283582089,,92.91338582677166,,,,,,,,
basic,CAP,MGIT,bootstrap-46,ALL,65.2439024390244,,98.21428571428571,,94.69026548672566,,,,,,,,
basic,CAP,MGIT,bootstrap-47,ALL,63.92405063291139,,98.83040935672514,,96.19047619047619,,,,,,,,
basic,CAP,MGIT,bootstrap-48,ALL,64.15094339622641,,98.53372434017595,,95.32710280373831,,,,,,,,
basic,CAP,MGIT,bootstrap-49,ALL,56.73758865248227,,99.16434540389972,,96.3855421686747,,,,,,,,
basic,CAP,MGIT,bootstrap-5,ALL,69.23076923076923,,98.83720930232558,,96.42857142857143,,,,,,,,
basic,CAP,MGIT,bootstrap-6,ALL,64.19753086419753,,98.81656804733728,,96.29629629629629,,,,,,,,
basic,CAP,MGIT,bootstrap-7,ALL,68.125,,98.82352941176471,,96.46017699115043,,,,,,,,
basic,CAP,MGIT,bootstrap-8,ALL,57.14285714285714,,98.58356940509914,,94.3820224719101,,,,,,,,
basic,CAP,MGIT,bootstrap-9,ALL,59.195402298850574,,98.46625766871165,,95.37037037037037,,,,,,,,
basic,CAP,MGIT,bootstrapped50,ALL,64.11140461958769,0.9759589402128045,98.25763003153794,0.17849672513317597,94.28893168408005,0.564209676462331,,,,,,,
basic,CAP,MGIT,entire,ALL,64.42687747035573,0.0,98.26086956521739,0.0,94.21965317919076,0.0,163.0,82.0,8.0,10.0,537.0,28.0,828.0
nulls,INH,UKMYC,bootstrap-0,ALL,88.8030888030888,,95.0207468879668,,95.0413223140496,,,,,,,,
nulls,INH,UKMYC,bootstrap-0,HIGH,93.92712550607287,,96.39999999999999,,96.2655601659751,,,,,,,,
nulls,INH,UKMYC,bootstrap-1,ALL,92.91338582677166,,94.65020576131687,,94.77911646586345,,,,,,,,
nulls,INH,UKMYC,bootstrap-1,HIGH,95.51020408163265,,96.8,,96.69421487603306,,,,,,,,
nulls,INH,UKMYC,bootstrap-10,ALL,94.56066945606695,,95.76923076923077,,95.35864978902954,,,,,,,,
nulls,INH,UKMYC,bootstrap-10,HIGH,93.18181818181817,,96.53679653679653,,96.8503937007874,,,,,,,,
nulls,INH,UKMYC,bootstrap-11,ALL,92.97520661157024,,94.94163424124513,,94.53781512605042,,,,,,,,
nulls,INH,UKMYC,bootstrap-11,HIGH,94.82071713147411,,96.3855421686747,,96.35627530364373,,,,,,,,
nulls,INH,UKMYC,bootstrap-12,ALL,94.23076923076923,,94.9579831932773,,95.3307392996109,,,,,,,,
nulls,INH,UKMYC,bootstrap-12,HIGH,94.31818181818183,,94.87179487179486,,95.40229885057471,,,,,,,,
nulls,INH,UKMYC,bootstrap-13,ALL,92.99610894941634,,95.86776859504133,,95.98393574297188,,,,,,,,
nulls,INH,UKMYC,bootstrap-13,HIGH,94.49152542372882,,98.85057471264368,,98.67256637168141,,,,,,,,
nulls,INH,UKMYC,bootstrap-14,ALL,90.29850746268657,,98.7012987012987,,98.77551020408163,,,,,,,,
nulls,INH,UKMYC,bootstrap-14,HIGH,94.30604982206405,,95.39170506912443,,96.36363636363636,,,,,,,,
nulls,INH,UKMYC,bootstrap-15,ALL,92.1259842519685,,92.18106995884774,,92.4901185770751,,,,,,,,
nulls,INH,UKMYC,bootstrap-15,HIGH,94.35483870967742,,96.0,,95.90163934426229,,,,,,,,
nulls,INH,UKMYC,bootstrap-16,ALL,91.40625,,94.65020576131687,,94.73684210526315,,,,,,,,
nulls,INH,UKMYC,bootstrap-16,HIGH,92.91338582677166,,96.72131147540983,,96.72131147540983,,,,,,,,
nulls,INH,UKMYC,bootstrap-17,ALL,91.69811320754717,,95.65217391304348,,96.04743083003953,,,,,,,,
nulls,INH,UKMYC,bootstrap-17,HIGH,95.54655870445345,,96.82539682539682,,96.72131147540983,,,,,,,,
