UNIQUEID,WCHG_ID,ENA_RUN_ACCESSION,ENA_SAMPLE_ACCESSION,ENA_STUDY_ACCESSION,HAS_ALL_DRUGS,N_SUSCEPTIBLE,N_RESISTANT,N_DRUGS,BDQ,CAP,LZD,PZA,STM,FASTQ_FTP
site.06.subj.06TB_0426.lab.06MIL1017.iso.1,,ERR2510867,SAMEA1103141,PRJEB25972,False,0,2,2,,,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2510867/ERR2510867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/007/ERR2510867/ERR2510867_2.fastq.gz
site.06.subj.06TB_0429.lab.06MIL1020.iso.1,,ERR2510851,SAMEA1103125,PRJEB25972,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2510851/ERR2510851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2510851/ERR2510851_2.fastq.gz
site.06.subj.06TB_0431.lab.06MIL1022.iso.1,,ERR2510872,SAMEA1103146,PRJEB25972,False,0,3,3,,R,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2510872/ERR2510872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2510872/ERR2510872_2.fastq.gz
site.06.subj.06TB_0439.lab.06MIL1030.iso.1,,ERR2510880,SAMEA1103154,PRJEB25972,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/000/ERR2510880/ERR2510880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/000/ERR2510880/ERR2510880_2.fastq.gz
site.06.subj.06TB_0440.lab.06MIL1031.iso.1,,ERR2510881,SAMEA1103155,PRJEB25972,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2510881/ERR2510881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/001/ERR2510881/ERR2510881_2.fastq.gz
site.06.subj.06TB_0441.lab.06MIL1032.iso.1,,ERR2510882,SAMEA1103156,PRJEB25972,False,0,2,2,,,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2510882/ERR2510882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2510882/ERR2510882_2.fastq.gz
site.06.subj.06TB_1378.lab.06MIL2653.iso.1,,ERR4829604,SAMEA7562043,PRJEB41242,False,1,1,2,,,,R,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4829604/ERR4829604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4829604/ERR4829604_2.fastq.gz
site.06.subj.13263.lab.06MIL2139.iso.1,,ERR5917717,SAMEA8741202,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917717/ERR5917717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917717/ERR5917717_2.fastq.gz
site.06.subj.13272.lab.06MIL2135.iso.1,,ERR5917716,SAMEA8741201,PRJEB44575,False,2,1,3,,S,,R,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917716/ERR5917716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917716/ERR5917716_2.fastq.gz
site.06.subj.13279.lab.06MIL2236.iso.1,,ERR5917763,SAMEA8741248,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5917763/ERR5917763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5917763/ERR5917763_2.fastq.gz
site.06.subj.13282.lab.06MIL2226.iso.1,,ERR5917753,SAMEA8741238,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5917753/ERR5917753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5917753/ERR5917753_2.fastq.gz
site.06.subj.13283.lab.06MIL2177.iso.1,,ERR5917750,SAMEA8741235,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917750/ERR5917750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917750/ERR5917750_2.fastq.gz
site.06.subj.13284.lab.06MIL2176.iso.1,,ERR5917749,SAMEA8741234,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5917749/ERR5917749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5917749/ERR5917749_2.fastq.gz
site.06.subj.13285.lab.06MIL2026.iso.1,,ERR5917670,SAMEA8741155,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917670/ERR5917670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917670/ERR5917670_2.fastq.gz
site.06.subj.13286.lab.06MIL2028.iso.1,,ERR5917672,SAMEA8741157,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917672/ERR5917672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917672/ERR5917672_2.fastq.gz
site.06.subj.13289.lab.06MIL2229.iso.1,,ERR5917756,SAMEA8741241,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917756/ERR5917756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917756/ERR5917756_2.fastq.gz
site.06.subj.13291.lab.06MIL2128.iso.1,,ERR5917711,SAMEA8741196,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5917711/ERR5917711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5917711/ERR5917711_2.fastq.gz
site.06.subj.13293.lab.06MIL2023.iso.1,,ERR5917667,SAMEA8741152,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917667/ERR5917667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917667/ERR5917667_2.fastq.gz
site.06.subj.13297.lab.06MIL2140.iso.1,,ERR5917718,SAMEA8741203,PRJEB44575,False,0,3,3,,R,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917718/ERR5917718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917718/ERR5917718_2.fastq.gz
site.06.subj.13298.lab.06MIL2072.iso.1,,ERR5917684,SAMEA8741169,PRJEB44575,False,0,3,3,,R,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917684/ERR5917684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917684/ERR5917684_2.fastq.gz
site.06.subj.13304.lab.06MIL2134.iso.1,,ERR5917715,SAMEA8741200,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917715/ERR5917715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917715/ERR5917715_2.fastq.gz
site.06.subj.13307.lab.06MIL2105.iso.1,,ERR5917705,SAMEA8741190,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917705/ERR5917705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917705/ERR5917705_2.fastq.gz
site.06.subj.13309.lab.06MIL2141.iso.1,,ERR5917719,SAMEA8741204,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5917719/ERR5917719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5917719/ERR5917719_2.fastq.gz
site.06.subj.13310.lab.06MIL2142.iso.1,,ERR5917720,SAMEA8741205,PRJEB44575,False,0,3,3,,R,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917720/ERR5917720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917720/ERR5917720_2.fastq.gz
site.06.subj.13311.lab.06MIL2143.iso.1,,ERR5917721,SAMEA8741206,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5917721/ERR5917721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5917721/ERR5917721_2.fastq.gz
site.06.subj.13312.lab.06MIL2106.iso.1,,ERR5917706,SAMEA8741191,PRJEB44575,False,2,1,3,,S,,R,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917706/ERR5917706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917706/ERR5917706_2.fastq.gz
site.06.subj.13318.lab.06MIL2144.iso.1,,ERR5917722,SAMEA8741207,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917722/ERR5917722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917722/ERR5917722_2.fastq.gz
site.06.subj.13319.lab.06MIL2145.iso.1,,ERR5917723,SAMEA8741208,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5917723/ERR5917723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5917723/ERR5917723_2.fastq.gz
site.06.subj.13320.lab.06MIL2146.iso.1,,ERR5917724,SAMEA8741209,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917724/ERR5917724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917724/ERR5917724_2.fastq.gz
site.06.subj.13323.lab.06MIL2147.iso.1,,ERR5917725,SAMEA8741210,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917725/ERR5917725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917725/ERR5917725_2.fastq.gz
site.06.subj.13327.lab.06MIL2074.iso.1,,ERR5917686,SAMEA8741171,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917686/ERR5917686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917686/ERR5917686_2.fastq.gz
site.06.subj.13329.lab.06MIL2058.iso.1,,ERR5917682,SAMEA8741167,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917682/ERR5917682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917682/ERR5917682_2.fastq.gz
site.06.subj.13338.lab.06MIL2227.iso.1,,ERR5917754,SAMEA8741239,PRJEB44575,False,0,3,3,,R,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917754/ERR5917754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917754/ERR5917754_2.fastq.gz
site.06.subj.13340.lab.06MIL2175.iso.1,,ERR5917748,SAMEA8741233,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917748/ERR5917748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917748/ERR5917748_2.fastq.gz
site.06.subj.13344.lab.06MIL2174.iso.1,,ERR5917747,SAMEA8741232,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917747/ERR5917747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917747/ERR5917747_2.fastq.gz
site.06.subj.13345.lab.06MIL2075.iso.1,,ERR5917687,SAMEA8741172,PRJEB44575,False,0,3,3,,R,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917687/ERR5917687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917687/ERR5917687_2.fastq.gz
site.06.subj.13346.lab.06MIL2235.iso.1,,ERR5917762,SAMEA8741247,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917762/ERR5917762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917762/ERR5917762_2.fastq.gz
site.06.subj.13348.lab.06MIL2173.iso.1,,ERR5917746,SAMEA8741231,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917746/ERR5917746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917746/ERR5917746_2.fastq.gz
site.06.subj.13356.lab.06MIL2172.iso.1,,ERR5917745,SAMEA8741230,PRJEB44575,False,1,2,3,,R,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917745/ERR5917745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917745/ERR5917745_2.fastq.gz
site.06.subj.13357.lab.06MIL2171.iso.1,,ERR5917744,SAMEA8741229,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917744/ERR5917744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917744/ERR5917744_2.fastq.gz
site.06.subj.13358.lab.06MIL2078.iso.1,,ERR5917689,SAMEA8741174,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5917689/ERR5917689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5917689/ERR5917689_2.fastq.gz
site.06.subj.13363.lab.06MIL2086.iso.1,,ERR5917697,SAMEA8741182,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917697/ERR5917697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917697/ERR5917697_2.fastq.gz
site.06.subj.13367.lab.06MIL2051.iso.1,,ERR5917675,SAMEA8741160,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917675/ERR5917675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917675/ERR5917675_2.fastq.gz
site.06.subj.13376.lab.06MIL2099.iso.1,,ERR5917700,SAMEA8741185,PRJEB44575,False,0,3,3,,R,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917700/ERR5917700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917700/ERR5917700_2.fastq.gz
site.06.subj.13379.lab.06MIL2168.iso.1,,ERR5917742,SAMEA8741227,PRJEB44575,False,2,1,3,,S,,R,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917742/ERR5917742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917742/ERR5917742_2.fastq.gz
site.06.subj.13381.lab.06MIL2167.iso.1,,ERR5917741,SAMEA8741226,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5917741/ERR5917741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5917741/ERR5917741_2.fastq.gz
site.06.subj.13385.lab.06MIL2107.iso.1,,ERR5917707,SAMEA8741192,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917707/ERR5917707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917707/ERR5917707_2.fastq.gz
site.06.subj.13388.lab.06MIL2131.iso.1,,ERR5917712,SAMEA8741197,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917712/ERR5917712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917712/ERR5917712_2.fastq.gz
site.06.subj.13391.lab.06MIL2101.iso.1,,ERR5917702,SAMEA8741187,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917702/ERR5917702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917702/ERR5917702_2.fastq.gz
site.06.subj.13403.lab.06MIL2025.iso.1,,ERR5917669,SAMEA8741154,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5917669/ERR5917669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5917669/ERR5917669_2.fastq.gz
site.06.subj.13404.lab.06MIL2103.iso.1,,ERR5917703,SAMEA8741188,PRJEB44575,False,0,3,3,,R,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5917703/ERR5917703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5917703/ERR5917703_2.fastq.gz
site.06.subj.13408.lab.06MIL2085.iso.1,,ERR5917696,SAMEA8741181,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917696/ERR5917696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917696/ERR5917696_2.fastq.gz
site.06.subj.13410.lab.06MIL2230.iso.1,,ERR5917757,SAMEA8741242,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917757/ERR5917757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917757/ERR5917757_2.fastq.gz
site.06.subj.13413.lab.06MIL2231.iso.1,,ERR5917758,SAMEA8741243,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917758/ERR5917758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917758/ERR5917758_2.fastq.gz
site.06.subj.13415.lab.06MIL2160.iso.1,,ERR5917736,SAMEA8741221,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917736/ERR5917736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917736/ERR5917736_2.fastq.gz
site.06.subj.13421.lab.06MIL2150.iso.1,,ERR5917728,SAMEA8741213,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917728/ERR5917728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917728/ERR5917728_2.fastq.gz
site.06.subj.13426.lab.06MIL2242.iso.1,,ERR5917769,SAMEA8741254,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5917769/ERR5917769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5917769/ERR5917769_2.fastq.gz
site.06.subj.13427.lab.06MIL2077.iso.1,,ERR5917688,SAMEA8741173,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917688/ERR5917688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917688/ERR5917688_2.fastq.gz
site.06.subj.13428.lab.06MIL2108.iso.1,,ERR5917708,SAMEA8741193,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917708/ERR5917708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917708/ERR5917708_2.fastq.gz
site.06.subj.13429.lab.06MIL2054.iso.1,,ERR5917678,SAMEA8741163,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917678/ERR5917678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917678/ERR5917678_2.fastq.gz
site.06.subj.13430.lab.06MIL2240.iso.1,,ERR5917767,SAMEA8741252,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917767/ERR5917767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5917767/ERR5917767_2.fastq.gz
site.06.subj.13433.lab.06MIL2081.iso.1,,ERR5917692,SAMEA8741177,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917692/ERR5917692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917692/ERR5917692_2.fastq.gz
site.06.subj.14005.lab.06MIL2157.iso.1,,ERR5917733,SAMEA8741218,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5917733/ERR5917733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5917733/ERR5917733_2.fastq.gz
site.06.subj.14006.lab.06MIL2158.iso.1,,ERR5917734,SAMEA8741219,PRJEB44575,False,0,3,3,,R,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917734/ERR5917734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917734/ERR5917734_2.fastq.gz
site.06.subj.14009.lab.06MIL2020.iso.1,,ERR5917664,SAMEA8741149,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917664/ERR5917664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5917664/ERR5917664_2.fastq.gz
site.06.subj.14011.lab.06MIL2022.iso.1,,ERR5917666,SAMEA8741151,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917666/ERR5917666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5917666/ERR5917666_2.fastq.gz
site.06.subj.14012.lab.06MIL2162.iso.1,,ERR5917738,SAMEA8741223,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917738/ERR5917738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5917738/ERR5917738_2.fastq.gz
site.06.subj.14015.lab.06MIL2154.iso.1,,ERR5917730,SAMEA8741215,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917730/ERR5917730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917730/ERR5917730_2.fastq.gz
site.06.subj.14017.lab.06MIL2234.iso.1,,ERR5917761,SAMEA8741246,PRJEB44575,False,0,3,3,,R,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5917761/ERR5917761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5917761/ERR5917761_2.fastq.gz
site.06.subj.14022.lab.06MIL2233.iso.1,,ERR5917760,SAMEA8741245,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917760/ERR5917760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5917760/ERR5917760_2.fastq.gz
site.06.subj.14032.lab.06MIL2155.iso.1,,ERR5917731,SAMEA8741216,PRJEB44575,False,1,2,3,,S,,R,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5917731/ERR5917731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5917731/ERR5917731_2.fastq.gz
site.06.subj.14034.lab.06MIL2238.iso.1,,ERR5917765,SAMEA8741250,PRJEB44575,False,3,0,3,,S,,S,S,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917765/ERR5917765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5917765/ERR5917765_2.fastq.gz
site.06.subj.14037.lab.06MIL2156.iso.1,,ERR5917732,SAMEA8741217,PRJEB44575,False,2,1,3,,S,,S,R,ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917732/ERR5917732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5917732/ERR5917732_2.fastq.gz
site.07.subj.2B6A5044-33D6-4360-8AD7-550A472BE035.lab.2B6A5044-33D6-4360-8AD7-550A472BE035.iso.1,,ERR4815604,SAMEA7548964,PRJEB41201,False,0,1,1,,,R,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4815604/ERR4815604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4815604/ERR4815604_2.fastq.gz
site.07.subj.3C599C7A-D121-4D3D-8957-457CE1687E90.lab.3C599C7A-D121-4D3D-8957-457CE1687E90.iso.1,,ERR4816155,SAMEA7549516,PRJEB41201,False,0,1,1,,,R,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4816155/ERR4816155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4816155/ERR4816155_2.fastq.gz
site.07.subj.43A01A53-734F-4659-8103-4590F0AC2AE7.lab.43A01A53-734F-4659-8103-4590F0AC2AE7.iso.1,,ERR4816369,SAMEA7549730,PRJEB41201,False,1,1,2,,R,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4816369/ERR4816369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4816369/ERR4816369_2.fastq.gz
site.07.subj.43FDB497-F42F-4BB9-9454-DE84C5250DBE.lab.43FDB497-F42F-4BB9-9454-DE84C5250DBE.iso.1,,ERR4816380,SAMEA7549741,PRJEB41201,False,1,1,2,,R,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4816380/ERR4816380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4816380/ERR4816380_2.fastq.gz
